ES_ID,Brand_Name,Model_Number,Additional_Model_Information,Type,Product_Class,Defrost_Type,Compact,Built-in,Height_Inches,Width_Inches,Capacity_Volume,Adjusted_Volume,Estimated_Annual_Energy_Use,US_Federal_Standard_Energy_Use,Date_Available,Date_Certified,Markets,CB_Model_Identifier,
2237765,IGLOO,FR329,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,31.5,17.5,3.2,3.2,220,244,6/1/2015,4/22/2015,"United States, Canada",ES_1120898_FR329_04222015075255_9175956,No
2301614,IGLOO,FR330,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,31.5,17.5,3.2,3.2,220,244,8/1/2017,8/5/2015,"United States, Canada",ES_1120898_FR330_08062017013256_3176615,No
2301615,IGLOO,FR335,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,31.5,17.5,3.2,3.2,220,244,8/1/2017,8/5/2015,"United States, Canada",ES_1120898_FR335_08062017013319_3199914,No
2237764,IGLOO,FR376,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,31.5,17.5,3.2,3.2,220,244,6/1/2015,4/22/2015,"United States, Canada",ES_1120898_FR376_04222015075310_9190696,No
2267983,IGLOO,FR376-B-ORANGE,"Refrigerator,FR326M-E-BLACK,; Refrigerator,FR326M-E-WHITE,; Refrigerator,FR376-B-BLUE,; Refrigerator,FR376-B-GREY,; Refrigerator,FR376-B-PURPLE,; Refrigerator,FR376-B-RED,",Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,32.9,18.7,3.2,3.2,204,244,3/14/2016,5/16/2016,United States,ES_1120898_FR376-B-ORANGE_05262016154659_4659981,No
2237507,IGLOO,FR442,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,32.9,20.5,4.4,4.4,227,254,4/15/2015,4/8/2015,"United States, Canada",ES_1120898_FR442_03102015115102_70025755,No
2237835,IGLOO,FR442-B,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,33,19,4.4,4.4,228,254,6/6/2015,4/8/2015,"United States, Canada",ES_1120898_FR442-B_04212015033131_7091003,No
2237751,IGLOO,FR462,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,31.9,20.3,4.5,4.5,228,254,6/1/2015,4/22/2015,"United States, Canada",ES_1120898_FR462_04222015080638_9998603,No
2254202,IGLOO,FR462,"Refrigerator,FR464,; Refrigerator,FR464-BLACK,; Refrigerator,FR464A,; Refrigerator,FR464B-BLACK,; Refrigerator,FR464B-WHITE,; Refrigerator,FR464I-B-WHITE,; Refrigerator,FR464I-C-BLACK,; Refrigerator,FR464I-C-WHITE,; Refrigerator,FR464I-D-WHITE,; Refrigerator,FR464I-WHITE,; Refrigerator,FR464IB-BLACK,; Refrigerator,FR465,; Refrigerator,FR465I,; Refrigerator,FR465I-B,; Refrigerator,FR465I-C,; Refrigerator,FR465I-D,; Refrigerator,FR465I-E,",Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,32,20.2,4.7,4.7,205,256,11/17/2015,11/25/2015,United States,ES_1120898_FR462_11252015150825_6325105,No
2267928,IGLOO,FR462,"Refrigerator,FR464,; Refrigerator,FR464-A,; Refrigerator,FR464-BLACK,; Refrigerator,FR464B-BLACK,; Refrigerator,FR464B-WHITE,; Refrigerator,FR464I-B-WHITE,; Refrigerator,FR464I-C-BLACK,; Refrigerator,FR464I-C-WHITE,; Refrigerator,FR464I-D-WHITE,; Refrigerator,FR464I-WHITE,; Refrigerator,FR464IB-BLACK,; Refrigerator,FR465,; Refrigerator,FR465I,; Refrigerator,FR465I-B,; Refrigerator,FR465I-C,; Refrigerator,FR465I-D,; Refrigerator,FR465I-E,",Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,32,20.2,4.6,4.6,205,255,4/15/2016,5/16/2016,United States,ES_1120898_FR462_05252016120540_2050124,No
2237843,IGLOO,FR464,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,31.9,20.3,4.5,4.5,228,254,6/1/2015,4/22/2015,"United States, Canada",ES_1120898_FR464_04222015080653_0013657,No
2237840,IGLOO,FR464I,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,31.9,20.3,4.5,4.5,228,254,6/1/2015,4/22/2015,"United States, Canada",ES_1120898_FR464I_04222015080623_9983580,No
2237757,IGLOO,FR464I-B,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,31.9,20.3,4.5,4.5,228,254,6/1/2015,4/22/2015,"United States, Canada",ES_1120898_FR464I-B_04222015080554_9954502,No
2237832,IGLOO,FR464IB,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,31.9,20.3,4.5,4.5,228,254,6/1/2015,4/22/2015,"United States, Canada",ES_1120898_FR464IB_04222015080520_9920810,No
2243254,IGLOO,FR464I-D-BLACK,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,33,19,4.5,4.5,228,254,6/30/2015,7/9/2015,"United States, Canada",ES_1120898_FR464I-D-BLACK_07132015081421_5261215,No
2243255,IGLOO,FR464I-D-WHITE,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,33,19,4.5,4.5,228,254,6/30/2015,7/9/2015,"United States, Canada",ES_1120898_FR464I-D-WHITE_07132015081436_5276571,No
2237841,IGLOO,FR465,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,31.9,20.3,4.5,4.5,228,254,6/1/2015,4/22/2015,"United States, Canada",ES_1120898_FR465_04222015080705_0025957,No
2237842,IGLOO,FR465I,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,31.9,20.3,4.5,4.5,228,254,6/1/2015,4/22/2015,"United States, Canada",ES_1120898_FR465I_04222015080503_9903879,No
2237776,IGLOO,FR465I-B,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,31.9,20.3,4.5,4.5,228,254,6/1/2015,4/22/2015,"United States, Canada",ES_1120898_FR465I-B_04222015080539_9939809,No
2241109,IGLOO,FR465I-D,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,33,19,4.5,4.5,228,254,6/30/2015,6/5/2015,"United States, Canada",ES_1120898_FR465I-D_06052015082911_2951399,No
2211170,IGLOO,FR551,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.5,30.9,5.6,7.3,338,379,5/30/2014,4/10/2014,"United States, Australia, New Zealand, Switzerland, Europe, Taiwan, Japan, Canada",ES_1120898_FR551_04112014023054_2717445,No
2303686,IGLOO,FR786-BLACK,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,55.6,21.6,7.4,7.4,347,380,11/1/2016,9/8/2016,"United States, Canada",ES_1120898_FR786-BLACK_09122017030643_70094614,No
2303688,IGLOO,FR786-BLUE,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,55.6,21.6,7.4,7.4,347,380,11/1/2017,8/30/2017,"United States, Canada",ES_1120898_FR786-BLUE_09122017030643_70094614,No
2303687,IGLOO,FR786-RED,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,55.6,21.6,7.4,7.4,347,380,11/1/2016,9/8/2016,"United States, Canada",ES_1120898_FR786-RED_09122017030643_70094614,No
2237837,IGLOO,FR832I,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.9,3.2,3.9,323,359,6/1/2015,4/13/2015,"United States, Canada",ES_1120898_FR832I_04212015032709_6829752,No
2237769,IGLOO,FR832I-B,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.9,3.2,3.9,323,359,6/1/2015,4/13/2015,"United States, Canada",ES_1120898_FR832I-B_04212015032746_6866043,No
2237747,IGLOO,FR832I-E,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.9,3.2,3.9,323,359,6/1/2015,4/13/2015,"United States, Canada",ES_1120898_FR832I-E_04212015032755_6875504,No
2237838,IGLOO,FR834C,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.9,3.2,3.9,323,359,6/1/2015,4/13/2015,"United States, Canada",ES_1120898_FR834C_04212015032805_6885728,No
2237745,IGLOO,FR834IB,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.9,3.2,3.9,323,359,6/1/2015,4/13/2015,"United States, Canada",ES_1120898_FR834IB_04212015032921_6961075,No
2237738,IGLOO,FR834IB-B,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.9,3.2,3.9,323,359,6/1/2015,4/13/2015,"United States, Canada",ES_1120898_FR834IB-B_04212015032932_6972571,No
2237771,IGLOO,FR834I-C,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.9,3.2,3.9,323,359,6/1/2015,4/13/2015,"United States, Canada",ES_1120898_FR834I-C_04212015032834_6914619,No
2237746,IGLOO,FR834I-E,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.9,3.2,3.9,323,359,6/1/2015,4/13/2015,"United States, Canada",ES_1120898_FR834I-E_04212015032856_6936921,No
2263475,IGLOO,FR834I-E,",FR832I-E-BLACK,; ,FR832I-E-WHITE,",Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.5,19.1,3.2,3.9,321,359,4/15/2016,3/28/2016,"United States, Canada",ES_1120898_FR834I-E_03312016022702_1222282,No
2237786,IGLOO,FR834I-F,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.9,3.2,3.9,323,359,6/1/2015,4/13/2015,"United States, Canada",ES_1120898_FR834I-F_04212015032909_6949057,No
2284029,IGLOO,FR834-K,"Refrigerator,FR832I-G-WHITE,; Refrigerator,FR832I-I-BLACK,",Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.5,17.7,3.3,3.2,304,355,9/12/2016,10/24/2016,United States,ES_1120898_FR834-K_11152016082454_8169534,No
2301613,IGLOO,FR870-B,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.9,3.2,3.9,323,359,8/1/2017,8/5/2015,"United States, Canada",ES_1120898_FR870-B_08062017013348_3228422,No
2249608,IGLOO,SFR322,"Refrigerator,FR320I-B,; Refrigerator,FR321I-P-C,; Refrigerator,FR328C-BLACK,; Refrigerator,SFR328-BLACK,; Refrigerator,SFR328-WHITE,",Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,32.9,18.7,3.2,3.2,204,244,9/8/2015,9/24/2015,United States,ES_1120898_SFR322_10052015175835_5617244,No
2299499,Ikea,HS-164LN(NA) LAGAN,,Compact,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,Yes,No,33.8,21.2,4.5,4.8,265,296,7/11/2017,7/11/2017,"United States, Canada",ES_1092750_HS-164LN(NA) LAGAN_07112017070743_6863052,No
2272639,Ikea,HS-57LN(NA) TILLREDA,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,19.3,18.5,1.6,1.6,207,232,6/30/2016,7/18/2016,"United States, Canada",ES_1092750_HS-57LN(NA) TILLREDA_07192016032422_8662588,No
2297016,Ikea,IRT134FD*0*,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,65.9,28,14.4,17.3,420,457,5/30/2017,6/1/2017,"United States, Canada",ES_1092750_IRT134FD*0*_IM_06022017051812_70139697,Yes
2297017,Ikea,IRT134FD*0*,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,65.9,28,14.4,17.3,336,373,5/30/2017,6/1/2017,"United States, Canada",ES_1092750_IRT134FD*0*_06022017051812_70139697,Yes
2297018,Ikea,IRT138FD*0*,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,65.4,29.8,18.2,22.1,455,496,5/30/2017,6/1/2017,"United States, Canada",ES_1092750_IRT138FD*0*_06022017051812_70139697,Yes
2217242,Ikea,IX3HHEXDS*,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,65.5,29.6,18.6,23,469,605,11/6/2015,4/8/2016,"United States, Canada",ES_1092750_IX3HHEXDS*_08082014033533_2752426,Yes
2291455,Ikea,IX3HHGXSS*,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,65.5,29.6,18.6,23,553,605,3/15/2017,2/22/2017,"United States, Canada",ES_1092750_IX3HHGXSS*_02272017111046_70123388,No
2291456,Ikea,IX3HHGXSS*,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,65.5,29.6,18.6,23,469,521,3/15/2017,2/22/2017,"United States, Canada",ES_1092750_IX3HHGXSS*_02272017111036_70123388,No
2217244,Ikea,IX6HHEXDS*,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,68.5,35.6,20,24.3,563,616,9/15/2014,8/12/2014,"United States, Canada",ES_1092750_IX6HHEXDS*_08082014033533_2752426,No
2217246,Ikea,IX7DDEXDS*,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,70.1,35.7,24.7,29.8,685,751,9/15/2014,8/12/2014,"United States, Canada",ES_1092750_IX7DDEXDS*_08082014033533_2752426,No
2291457,Ikea,IX7DDEXGZ*,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,70.1,35.6,24.7,29.9,685,752,3/15/2017,2/22/2017,"United States, Canada",ES_1092750_IX7DDEXGZ*_02272017111026_70123388,No
2217243,Ikea,IX7HHEXDS*,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,68.9,35.6,25.2,30.8,615,674,9/15/2014,8/12/2014,"United States, Canada",ES_1092750_IX7HHEXDS*_08082014033533_2752426,No
2282272,IMPECCA,RA-2185K,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,66.6,29.5,18,21,362,403,9/25/2016,10/25/2016,"United States, Canada",ES_1128884_RA-2185K_10262016065558_4958426,Yes
2282273,IMPECCA,RA-2185ST,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,66.6,29.5,18,21,362,403,9/25/2016,10/25/2016,"United States, Canada",ES_1128884_RA-2185ST_10262016065608_4968656,Yes
2282274,IMPECCA,RA-2185W,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,66.6,29.5,18,21,362,403,9/25/2016,10/25/2016,"United States, Canada",ES_1128884_RA-2185W_10262016065617_4977989,Yes
2274756,IMPECCA,RC-1172K,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,19.5,17.4,1.7,1.7,208,232,8/12/2016,7/26/2016,"United States, Canada",ES_1128884_RC-1172K_07272016043037_70082873,No
2274757,IMPECCA,RC-1172W,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,19.5,17.4,1.7,1.7,208,232,8/12/2016,7/26/2016,"United States, Canada",ES_1128884_RC-1172W_07272016043037_70082873,No
2278093,IMPECCA,RC-1265K,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,27.8,18.9,2.6,2.6,215,239,9/2/2016,8/19/2016,"United States, Canada",ES_1128884_RC-1265K_08182016074625_70091875,No
2278094,IMPECCA,RC-1265SL,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,27.8,18.9,2.6,2.6,215,239,9/2/2016,8/19/2016,"United States, Canada",ES_1128884_RC-1265SL_08182016074625_70091875,No
2278095,IMPECCA,RC-1265W,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,27.8,18.9,2.6,2.6,215,239,9/2/2016,8/19/2016,"United States, Canada",ES_1128884_RC-1265W_08182016074625_70091875,No
2274758,IMPECCA,RC-1334K,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,32.5,19.1,3.3,3.3,219,245,8/12/2016,7/26/2016,"United States, Canada",ES_1128884_RC-1334K_07272016043037_70082873,No
2278096,IMPECCA,RC-1334SL,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,32.9,18.9,3.3,3.3,219,245,9/2/2016,8/19/2016,"United States, Canada",ES_1128884_RC-1334SL_08182016074625_70091875,No
2274759,IMPECCA,RC-1334W,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,32.5,19.1,3.3,3.3,219,245,8/12/2016,7/26/2016,"United States, Canada",ES_1128884_RC-1334W_07272016043037_70082873,No
2282270,IMPECCA,RC-1443SL,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,33,19,4.4,4.4,228,254,10/25/2016,10/25/2016,"United States, Canada",ES_1128884_RC-1443SL_10262016060932_2172166,No
2282271,IMPECCA,RC-1443W,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,33,19,4.4,4.4,228,254,10/25/2016,10/25/2016,"United States, Canada",ES_1128884_RC-1443W_10262016060941_2181055,No
2235708,Insignia,NS-CF17BK6,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,19.5,17.4,1.7,1.7,208,232,6/7/2015,3/30/2015,"United States, Canada",ES_1059185_NS-CF17BK6_04022015084841_4521708,No
2243253,Insignia,NS-CF17BK6-C,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,19.5,17.4,1.7,1.7,208,232,9/1/2015,7/9/2015,"United States, Canada",ES_1059185_NS-CF17BK6-C_07132015081453_5293793,No
2235709,Insignia,NS-CF17WH6,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,19.5,17.4,1.7,1.7,208,232,6/7/2015,3/30/2015,"United States, Canada",ES_1059185_NS-CF17WH6_04022015084900_4540204,No
2235710,Insignia,NS-CF26BK6,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,27.6,19.1,2.6,2.6,215,239,6/7/2015,3/30/2015,"United States, Canada",ES_1059185_NS-CF26BK6_04022015084919_4559846,No
2293460,Insignia,NS-CF26BK8,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,27.6,19.1,2.6,2.6,215,239,4/5/2017,3/31/2017,"United States, Canada",ES_1059185_NS-CF26BK8_04012017083142_5502284,No
2264011,Insignia,NS-CF26BL7,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,27.6,19.1,2.6,2.6,215,239,4/5/2016,4/11/2016,"United States, Canada",ES_1059185_NS-CF26BL7_04132016140107_6067648,No
2266598,Insignia,NS-CF26BL7-C,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,27.6,19.1,2.6,2.6,215,239,4/5/2016,4/11/2016,"United States, Canada",ES_1059185_NS-CF26BL7-C_05122016081824_1104559,No
2264012,Insignia,NS-CF26PK7,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,27.6,19.1,2.6,2.6,215,239,4/5/2016,4/11/2016,"United States, Canada",ES_1059185_NS-CF26PK7_04132016140122_6082711,No
2235711,Insignia,NS-CF26WH6,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,27.6,19.1,2.6,2.6,215,239,6/7/2015,3/30/2015,"United States, Canada",ES_1059185_NS-CF26WH6_04022015084938_4578779,No
2235617,Insignia,NS-CF31SS6,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.5,19.1,3,3.7,321,358,6/7/2015,3/30/2015,"United States, Canada",ES_1059185_NS-CF31SS6_04022015085005_4605242,No
2282264,Insignia,NS-CF33BK8,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,33,19,3.3,3.3,258,290,10/20/2016,10/25/2016,"United States, Canada",ES_1059185_NS-CF33BK8_10262016060138_1698776,No
2282265,Insignia,NS-CF33SS8,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,33,19,3.3,3.3,258,290,10/20/2016,10/25/2016,"United States, Canada",ES_1059185_NS-CF33SS8_10262016060836_2116597,No
2282266,Insignia,NSCF33WH8,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,33,19,3.3,3.3,258,290,10/20/2016,10/25/2016,"United States, Canada",ES_1059185_NSCF33WH8_10262016060910_2150584,No
2235616,Insignia,NS-CF43SS6,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,43.9,19.1,4.3,5.3,294,367,6/7/2015,3/30/2015,"United States, Canada",ES_1059185_NS-CF43SS6_04022015085027_4627408,No
2264013,Insignia,NS-CF43SS7,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,43.9,19.1,4.3,5.3,294,367,4/5/2016,4/11/2016,"United States, Canada",ES_1059185_NS-CF43SS7_04132016140136_6096192,No
2282267,Insignia,NS-CF44BK8,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,33,19,4.4,4.4,228,254,10/20/2016,10/25/2016,"United States, Canada",ES_1059185_NS-CF44BK8_10262016060847_2127709,No
2282268,Insignia,NS-CF44SS8,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,33,19,4.4,4.4,228,254,10/20/2016,10/25/2016,"United States, Canada",ES_1059185_NS-CF44SS8_10262016060857_2137985,No
